x,y,w,h,aspect_ratio,ground_truth,predicted
116,56,46,46,1.0,right,center
38,58,46,46,1.0,left,center
26,64,38,38,1.0,left,center
36,57,45,45,1.0,left,center
114,54,46,46,1.0,right,center
36,54,46,46,1.0,left,center
112,53,46,46,1.0,right,center
39,59,41,41,1.0,left,left
112,52,49,49,1.0,right,center
34,54,45,45,1.0,left,left
109,49,48,48,1.0,right,center
39,59,43,43,1.0,left,left
114,54,47,47,1.0,right,center
35,55,45,45,1.0,left,center
112,52,47,47,1.0,right,center
33,55,45,45,1.0,left,center
110,53,48,48,1.0,right,center
33,55,45,45,1.0,left,center
109,52,48,48,1.0,right,center
113,51,47,47,1.0,right,center
36,55,45,45,1.0,left,center
33,54,44,44,1.0,left,center
109,50,47,47,1.0,right,center
35,54,45,45,1.0,left,center
110,52,45,45,1.0,right,center
29,52,44,44,1.0,left,center
105,49,46,46,1.0,right,center
107,51,45,45,1.0,right,center
32,53,44,44,1.0,left,center
109,52,47,47,1.0,right,right
34,54,47,47,1.0,left,center
33,52,45,45,1.0,left,center
110,52,43,43,1.0,right,center
32,52,43,43,1.0,left,center
108,51,43,43,1.0,right,center
29,50,46,46,1.0,left,left
104,49,46,46,1.0,right,center
108,52,43,43,1.0,right,center
31,51,45,45,1.0,left,center
27,50,49,49,1.0,left,center
105,50,46,46,1.0,right,center
31,52,45,45,1.0,left,center
105,50,47,47,1.0,right,center
107,54,43,43,1.0,right,center
30,53,46,46,1.0,left,center
110,54,43,43,1.0,right,center
32,53,47,47,1.0,left,center
31,55,45,45,1.0,left,left
108,53,45,45,1.0,right,center
110,53,43,43,1.0,right,center
31,53,46,46,1.0,left,center
107,51,46,46,1.0,right,center
31,54,44,44,1.0,left,left
35,56,42,42,1.0,left,center
110,53,45,45,1.0,right,center
110,54,44,44,1.0,right,center
33,56,43,43,1.0,left,center
110,55,44,44,1.0,right,center
36,58,41,41,1.0,left,left
23,30,70,70,1.0,left,center
45,66,23,23,1.0,left,center
111,54,42,42,1.0,right,left
34,58,39,39,1.0,left,center
112,57,38,38,1.0,right,left
36,59,38,38,1.0,left,center
25,34,68,68,1.0,left,center
115,57,41,41,1.0,right,left
39,59,40,40,1.0,left,center
37,60,38,38,1.0,left,left
111,54,44,44,1.0,right,center
41,59,41,41,1.0,left,left
117,55,43,43,1.0,right,center
41,60,41,41,1.0,left,left
116,57,42,42,1.0,right,center
40,59,40,40,1.0,left,center
112,56,44,44,1.0,right,center
40,60,44,44,1.0,left,left
114,57,45,45,1.0,right,center
112,58,42,42,1.0,right,center
39,58,44,44,1.0,left,center
111,54,44,44,1.0,right,center
36,55,44,44,1.0,left,center
38,57,45,45,1.0,left,left
115,58,42,42,1.0,right,center
110,55,42,42,1.0,right,center
35,56,42,42,1.0,left,left
38,58,42,42,1.0,left,center
114,58,41,41,1.0,right,left
107,52,43,43,1.0,right,center
32,54,41,41,1.0,left,center
37,57,38,38,1.0,left,left
110,54,41,41,1.0,right,center
35,55,40,40,1.0,left,center
107,49,48,48,1.0,right,center
36,57,44,44,1.0,left,center
110,53,47,47,1.0,right,center
43,62,41,41,1.0,left,left
116,57,45,45,1.0,right,center
45,61,40,40,1.0,left,left
116,58,44,44,1.0,right,center
36,57,45,45,1.0,left,center
109,54,48,48,1.0,right,center
44,63,40,40,1.0,left,center
113,56,51,51,1.0,right,center
40,60,41,41,1.0,left,center
111,56,48,48,1.0,right,center
43,60,40,40,1.0,left,left
113,57,45,45,1.0,right,center
31,31,71,71,1.0,left,center
32,31,72,72,1.0,left,center
120,64,32,32,1.0,right,left
126,67,24,24,1.0,right,right
41,61,37,37,1.0,left,center
31,34,70,70,1.0,left,left
113,58,35,35,1.0,right,left
35,58,38,38,1.0,left,center
114,58,42,42,1.0,right,center
40,62,39,39,1.0,left,center
117,60,41,41,1.0,right,left
43,62,40,40,1.0,left,left
40,62,40,40,1.0,left,left
113,55,47,47,1.0,right,center
115,61,34,34,1.0,right,left
38,65,36,36,1.0,left,center
95,32,68,68,1.0,right,right
22,31,73,73,1.0,left,center
116,62,35,35,1.0,right,left
107,50,45,45,1.0,right,right
39,61,33,33,1.0,left,left
115,55,42,42,1.0,right,center
39,57,42,42,1.0,left,center
37,59,40,40,1.0,left,center
110,53,44,44,1.0,right,center
111,53,44,44,1.0,right,center
38,60,40,40,1.0,left,left
108,51,44,44,1.0,right,center
33,56,42,42,1.0,left,center
38,59,40,40,1.0,left,left
109,50,47,47,1.0,right,center
110,51,45,45,1.0,right,center
36,58,42,42,1.0,left,left
111,54,46,46,1.0,right,left
37,60,43,43,1.0,left,center
91,163,28,28,1.0,center,center
104,48,46,46,1.0,right,center
30,55,44,44,1.0,left,left
34,58,43,43,1.0,left,center
109,53,44,44,1.0,right,center
34,62,43,43,1.0,left,right
26,34,72,72,1.0,left,center
106,54,51,51,1.0,right,left
104,33,66,66,1.0,right,right
106,53,45,45,1.0,right,right
28,36,67,67,1.0,left,left
115,58,36,36,1.0,right,left
37,63,36,36,1.0,left,left
24,38,71,71,1.0,left,left
116,57,41,41,1.0,right,left
40,62,42,42,1.0,left,center
39,59,41,41,1.0,left,left
111,54,42,42,1.0,right,left
106,48,46,46,1.0,right,center
33,54,45,45,1.0,left,left
33,60,41,41,1.0,left,left
107,53,44,44,1.0,right,center
106,50,46,46,1.0,right,center
33,58,41,41,1.0,left,left
33,59,43,43,1.0,left,center
106,51,47,47,1.0,right,center
108,50,46,46,1.0,right,center
31,56,47,47,1.0,left,center
111,50,46,46,1.0,right,center
36,57,47,47,1.0,left,center
112,50,46,46,1.0,right,center
38,59,42,42,1.0,left,center
108,48,47,47,1.0,right,center
33,56,44,44,1.0,left,center
105,48,48,48,1.0,right,center
32,54,45,45,1.0,left,center
103,47,48,48,1.0,right,center
30,55,45,45,1.0,left,center
102,45,49,49,1.0,right,center
28,53,47,47,1.0,left,center
84,155,29,29,1.0,center,center
105,47,47,47,1.0,right,center
30,53,47,47,1.0,left,center
31,54,45,45,1.0,left,center
105,48,48,48,1.0,right,center
35,54,47,47,1.0,left,center
109,48,48,48,1.0,right,center
33,54,46,46,1.0,left,center
107,49,46,46,1.0,right,center
31,54,44,44,1.0,left,center
105,47,48,48,1.0,right,center
34,54,44,44,1.0,left,center
109,49,46,46,1.0,right,center
110,49,46,46,1.0,right,center
34,54,45,45,1.0,left,center
41,57,44,44,1.0,left,center
113,50,48,48,1.0,right,center
113,51,48,48,1.0,right,center
38,57,45,45,1.0,left,center
111,51,45,45,1.0,right,center
35,55,47,47,1.0,left,left
29,51,43,43,1.0,left,left
102,46,45,45,1.0,right,center
28,49,45,45,1.0,left,center
101,44,47,47,1.0,right,center
28,50,46,46,1.0,left,center
99,44,48,48,1.0,right,center
28,52,44,44,1.0,left,center
101,46,46,46,1.0,right,center
26,51,44,44,1.0,left,center
97,43,49,49,1.0,right,center
24,50,44,44,1.0,left,center
95,43,47,47,1.0,right,center
104,47,44,44,1.0,right,center
30,49,49,49,1.0,left,center
26,51,45,45,1.0,left,center
98,47,44,44,1.0,right,center
25,49,44,44,1.0,left,center
97,47,42,42,1.0,right,center
115,49,41,41,1.0,right,center
24,48,42,42,1.0,left,center
96,46,41,41,1.0,right,center
32,51,41,41,1.0,left,center
102,47,44,44,1.0,right,center
32,48,41,41,1.0,left,center
98,46,44,44,1.0,right,center
27,47,41,41,1.0,left,left
95,48,40,40,1.0,right,center
38,53,43,43,1.0,left,left
105,55,39,39,1.0,right,right
35,53,42,42,1.0,left,left
101,56,38,38,1.0,right,center
51,46,43,43,1.0,center,center
117,49,39,39,1.0,right,center
48,42,38,38,1.0,center,left
109,41,40,40,1.0,right,center
22,47,37,37,1.0,left,left
82,43,42,42,1.0,right,right
90,49,35,35,1.0,right,center
25,45,42,42,1.0,left,center
93,51,39,39,1.0,right,center
31,52,39,39,1.0,left,left
90,46,40,40,1.0,right,center
27,45,43,43,1.0,left,center
30,48,42,42,1.0,left,center
94,48,40,40,1.0,right,center
93,48,37,37,1.0,right,center
25,44,43,43,1.0,left,left
19,43,43,43,1.0,left,left
83,42,44,44,1.0,right,center
28,46,32,32,1.0,left,left
85,40,41,41,1.0,right,center
28,26,57,57,1.0,center,center
91,47,37,37,1.0,right,center
30,49,37,37,1.0,left,center
29,54,31,31,1.0,left,center
92,51,34,34,1.0,right,center
22,30,66,66,1.0,left,center
85,34,51,51,1.0,right,right
101,59,22,22,1.0,right,left
43,59,22,22,1.0,left,left
95,50,35,35,1.0,right,right
92,48,36,36,1.0,right,center
40,59,22,22,1.0,left,left
100,51,36,36,1.0,right,left
47,59,24,24,1.0,center,center
42,44,49,49,1.0,center,left
87,38,47,47,1.0,right,right
32,33,56,56,1.0,center,center
92,37,49,49,1.0,right,right
93,41,48,48,1.0,right,right
88,38,49,49,1.0,right,right
34,56,23,23,1.0,left,right
88,46,36,36,1.0,right,center
90,47,38,38,1.0,right,center
92,46,38,38,1.0,right,center
37,46,43,43,1.0,center,center
99,47,39,39,1.0,right,center
34,50,38,38,1.0,left,center
34,33,58,58,1.0,center,center
89,45,38,38,1.0,right,center
27,41,50,50,1.0,left,left
95,46,39,39,1.0,right,center
33,40,50,50,1.0,center,left
96,47,39,39,1.0,right,right
41,49,38,38,1.0,center,right
26,46,45,45,1.0,left,center
36,47,44,44,1.0,left,center
96,47,40,40,1.0,right,right
102,46,36,36,1.0,right,center
39,45,44,44,1.0,center,center
91,42,39,39,1.0,right,center
29,41,45,45,1.0,left,center
90,42,40,40,1.0,right,left
35,37,46,46,1.0,center,center
98,40,46,46,1.0,right,right
102,37,51,51,1.0,right,right
37,53,36,36,1.0,left,left
96,44,43,43,1.0,right,right
44,44,45,45,1.0,center,center
66,100,25,25,1.0,center,left
34,47,43,43,1.0,left,left
99,45,42,42,1.0,right,center
42,54,40,40,1.0,left,left
105,51,42,42,1.0,right,center
46,58,42,42,1.0,left,left
112,55,44,44,1.0,right,right
88,53,51,51,1.0,center,left
110,56,47,47,1.0,center,right
51,55,50,50,1.0,center,center
39,59,48,48,1.0,left,center
101,48,46,46,1.0,center,right
94,36,57,57,1.0,right,right
39,63,25,25,1.0,left,left
49,63,25,25,1.0,left,left
105,50,39,39,1.0,center,right
32,34,67,67,1.0,left,center
36,53,42,42,1.0,left,center
105,51,42,42,1.0,right,right
100,46,47,47,1.0,right,center
35,51,45,45,1.0,left,right
36,57,42,42,1.0,left,left
103,52,45,45,1.0,right,center
36,56,45,45,1.0,left,left
104,50,47,47,1.0,right,center
33,49,49,49,1.0,left,center
102,44,51,51,1.0,right,left
82,41,55,55,1.0,center,left
36,57,40,40,1.0,left,left
103,49,49,49,1.0,right,center
95,164,24,24,1.0,center,right
98,33,68,68,1.0,right,right
102,38,56,56,1.0,right,right
42,55,48,48,1.0,left,center
111,50,55,55,1.0,right,right
108,50,56,56,1.0,right,center
39,56,45,45,1.0,left,left
39,57,44,44,1.0,left,center
112,52,51,51,1.0,right,right
54,51,52,52,1.0,center,left
109,50,53,53,1.0,right,right
38,53,48,48,1.0,left,left
117,58,48,48,1.0,right,right
101,40,62,62,1.0,right,right
30,33,74,74,1.0,left,center
115,56,47,47,1.0,right,right
39,59,42,42,1.0,left,left
54,68,31,31,1.0,left,left
119,57,51,51,1.0,right,right
55,72,24,24,1.0,left,left
119,61,48,48,1.0,right,right
49,63,33,33,1.0,left,center
115,56,51,51,1.0,right,center
48,63,39,39,1.0,left,left
118,59,48,48,1.0,right,right
40,55,51,51,1.0,left,center
118,59,48,48,1.0,right,center
112,57,45,45,1.0,right,right
40,55,46,46,1.0,left,left
39,53,47,47,1.0,left,center
112,53,49,49,1.0,right,center
39,55,46,46,1.0,left,left
114,55,47,47,1.0,right,center
44,59,45,45,1.0,left,center
117,57,49,49,1.0,right,center
116,57,45,45,1.0,right,center
38,55,48,48,1.0,left,left
37,53,45,45,1.0,left,left
113,53,46,46,1.0,right,center
36,55,44,44,1.0,left,center
111,54,46,46,1.0,right,center
36,52,50,50,1.0,left,center
111,53,49,49,1.0,right,right
111,54,46,46,1.0,right,center
34,52,49,49,1.0,left,center
30,51,46,46,1.0,left,center
106,50,48,48,1.0,right,center
36,55,45,45,1.0,left,left
110,51,51,51,1.0,right,right
40,55,47,47,1.0,left,center
117,54,46,46,1.0,right,center
37,54,48,48,1.0,left,center
117,57,43,43,1.0,right,center
39,54,47,47,1.0,left,center
114,52,50,50,1.0,right,center
37,54,46,46,1.0,left,center
113,53,47,47,1.0,right,center
56,54,42,42,1.0,center,center
35,55,47,47,1.0,left,center
110,52,49,49,1.0,right,center
35,56,48,48,1.0,left,center
110,53,51,51,1.0,right,right
111,53,50,50,1.0,right,right
36,53,51,51,1.0,left,center
37,55,48,48,1.0,left,center
113,55,49,49,1.0,right,center
39,56,46,46,1.0,left,center
115,56,47,47,1.0,right,center
36,51,50,50,1.0,left,center
111,50,52,52,1.0,right,center
41,58,45,45,1.0,left,center
115,56,48,48,1.0,right,center
36,55,44,44,1.0,left,center
111,56,44,44,1.0,right,center
112,53,47,47,1.0,right,center
93,165,28,28,1.0,center,left
36,52,48,48,1.0,left,center
36,52,47,47,1.0,left,center
110,53,47,47,1.0,right,center
88,157,38,38,1.0,center,center
37,54,44,44,1.0,left,center
110,53,47,47,1.0,right,center
41,57,47,47,1.0,left,center
117,58,46,46,1.0,right,center
44,60,45,45,1.0,left,center
120,61,44,44,1.0,right,center
38,54,50,50,1.0,left,center
95,168,26,26,1.0,center,center
113,56,46,46,1.0,right,center
112,56,47,47,1.0,right,center
37,53,52,52,1.0,left,center
38,56,45,45,1.0,left,center
112,54,51,51,1.0,right,center
35,52,45,45,1.0,left,center
110,50,50,50,1.0,right,center
36,52,48,48,1.0,left,center
111,51,50,50,1.0,right,center
38,56,48,48,1.0,left,left
113,56,47,47,1.0,right,center
119,60,40,40,1.0,right,center
41,57,45,45,1.0,left,center
43,57,41,41,1.0,left,left
113,56,43,43,1.0,right,center
33,53,45,45,1.0,left,center
107,51,47,47,1.0,right,center
33,53,45,45,1.0,left,left
107,53,45,45,1.0,right,center
31,51,43,43,1.0,left,center
103,49,46,46,1.0,right,center
31,50,44,44,1.0,left,center
102,49,46,46,1.0,right,center
28,49,43,43,1.0,left,center
97,47,47,47,1.0,right,center
31,52,44,44,1.0,left,center
102,51,44,44,1.0,right,center
33,50,42,42,1.0,left,center
102,49,45,45,1.0,right,center
34,49,44,44,1.0,left,center
103,49,45,45,1.0,right,center
44,59,41,41,1.0,left,center
111,56,46,46,1.0,right,right
42,57,41,41,1.0,left,center
110,55,46,46,1.0,right,center
35,51,42,42,1.0,left,center
103,49,45,45,1.0,right,right
33,49,46,46,1.0,left,center
102,48,50,50,1.0,right,center
34,53,42,42,1.0,left,center
102,52,48,48,1.0,right,center
107,46,56,56,1.0,right,right
46,63,33,33,1.0,left,center
114,61,44,44,1.0,right,center
38,51,46,46,1.0,left,center
108,55,48,48,1.0,right,center
29,47,46,46,1.0,left,center
97,50,52,52,1.0,right,center
39,48,47,47,1.0,left,center
108,51,52,52,1.0,right,center
37,47,50,50,1.0,left,center
110,55,49,49,1.0,right,center
41,53,45,45,1.0,left,center
112,60,47,47,1.0,right,center
37,50,47,47,1.0,left,center
110,59,45,45,1.0,right,center
39,50,46,46,1.0,left,center
109,57,48,48,1.0,right,center
42,53,45,45,1.0,left,center
114,64,43,43,1.0,right,center
35,51,45,45,1.0,left,center
108,58,45,45,1.0,right,center
42,52,48,48,1.0,left,center
112,61,49,49,1.0,right,center
33,49,48,48,1.0,left,center
106,59,45,45,1.0,right,center
38,50,47,47,1.0,left,center
114,63,42,42,1.0,right,center
35,49,47,47,1.0,left,center
110,58,44,44,1.0,right,center
105,57,44,44,1.0,right,center
31,47,48,48,1.0,left,center
31,47,49,49,1.0,left,center
107,58,47,47,1.0,right,center
40,51,45,45,1.0,left,center
112,60,44,44,1.0,right,center
50,66,27,27,1.0,left,left
116,65,46,46,1.0,right,center
34,54,42,42,1.0,left,left
104,56,48,48,1.0,right,center
40,56,40,40,1.0,left,left
110,56,48,48,1.0,right,center
36,52,44,44,1.0,left,left
105,54,49,49,1.0,right,center
34,52,44,44,1.0,left,left
103,53,49,49,1.0,right,center
108,54,49,49,1.0,right,center
38,55,40,40,1.0,left,center
41,56,37,37,1.0,left,center
109,55,46,46,1.0,right,center
41,55,41,41,1.0,left,center
110,55,47,47,1.0,right,center
34,49,46,46,1.0,left,center
110,55,45,45,1.0,right,center
44,54,47,47,1.0,left,center
117,58,47,47,1.0,right,center
35,50,45,45,1.0,left,center
106,53,47,47,1.0,right,center
41,55,44,44,1.0,left,center
113,56,48,48,1.0,right,center
22,48,43,43,1.0,left,center
95,49,47,47,1.0,right,center
32,52,42,42,1.0,left,center
102,52,48,48,1.0,right,center
35,52,45,45,1.0,left,center
106,56,46,46,1.0,right,center
38,53,44,44,1.0,left,center
110,58,46,46,1.0,right,center
37,51,44,44,1.0,left,center
108,56,45,45,1.0,right,center
39,53,45,45,1.0,left,center
112,58,46,46,1.0,right,center
38,52,46,46,1.0,left,center
73,142,22,22,1.0,center,right
113,59,43,43,1.0,right,center
36,52,43,43,1.0,left,center
69,138,26,26,1.0,center,center
108,56,46,46,1.0,right,center
32,48,46,46,1.0,left,center
103,53,47,47,1.0,right,center
113,60,41,41,1.0,right,center
68,137,27,27,1.0,center,center
35,50,51,51,1.0,left,center
55,67,24,24,1.0,left,left
72,136,28,28,1.0,center,center
90,149,42,42,1.0,center,center
39,56,47,47,1.0,left,left
44,55,40,40,1.0,left,center
70,136,29,29,1.0,center,left
117,59,42,42,1.0,right,left
38,54,40,40,1.0,left,left
108,56,44,44,1.0,right,center
36,52,45,45,1.0,left,center
72,140,22,22,1.0,center,center
108,56,46,46,1.0,right,center
38,52,43,43,1.0,left,center
67,137,26,26,1.0,center,center
110,55,46,46,1.0,right,center
40,54,43,43,1.0,left,center
112,58,45,45,1.0,right,center
42,58,41,41,1.0,left,center
113,60,46,46,1.0,right,center
43,56,44,44,1.0,left,center
115,58,48,48,1.0,right,center
39,54,43,43,1.0,left,center
109,55,49,49,1.0,right,center
40,54,44,44,1.0,left,center
113,58,44,44,1.0,right,center
41,55,40,40,1.0,left,center
67,138,27,27,1.0,center,left
111,56,45,45,1.0,right,center
36,53,43,43,1.0,left,center
107,56,47,47,1.0,right,center
34,50,43,43,1.0,left,center
104,52,45,45,1.0,right,center
31,50,42,42,1.0,left,center
102,53,43,43,1.0,right,center
36,52,44,44,1.0,left,center
66,137,26,26,1.0,center,left
108,54,47,47,1.0,right,center
32,49,46,46,1.0,left,center
63,135,25,25,1.0,center,center
105,53,45,45,1.0,right,center
38,52,43,43,1.0,left,center
108,53,48,48,1.0,right,right
37,53,43,43,1.0,left,center
91,155,30,30,1.0,center,center
108,53,47,47,1.0,right,center
33,49,46,46,1.0,left,center
105,52,48,48,1.0,right,center
37,51,43,43,1.0,left,center
109,55,43,43,1.0,right,center
64,136,28,28,1.0,center,right
38,54,41,41,1.0,left,center
108,53,48,48,1.0,right,center
36,50,46,46,1.0,left,center
109,51,50,50,1.0,right,center
38,55,45,45,1.0,left,center
109,56,48,48,1.0,right,right
35,52,46,46,1.0,left,center
109,56,47,47,1.0,right,center
37,50,46,46,1.0,left,center
84,144,41,41,1.0,center,center
109,52,49,49,1.0,right,center
33,49,48,48,1.0,left,center
106,52,49,49,1.0,right,center
90,153,28,28,1.0,center,right
36,53,44,44,1.0,left,center
84,147,42,42,1.0,center,center
109,54,47,47,1.0,right,center
36,55,45,45,1.0,left,center
110,59,45,45,1.0,right,center
36,51,46,46,1.0,left,center
109,54,47,47,1.0,right,center
33,50,44,44,1.0,left,center
106,53,45,45,1.0,right,right
33,51,47,47,1.0,left,center
106,54,47,47,1.0,right,center
34,52,45,45,1.0,left,center
106,53,48,48,1.0,right,center
33,48,47,47,1.0,left,center
105,50,51,51,1.0,right,center
35,52,43,43,1.0,left,center
104,51,50,50,1.0,right,right
36,52,45,45,1.0,left,center
106,53,50,50,1.0,right,right
34,51,46,46,1.0,left,center
106,55,48,48,1.0,right,center
33,51,46,46,1.0,left,center
104,53,48,48,1.0,right,center
37,53,43,43,1.0,left,center
106,53,48,48,1.0,right,center
105,54,49,49,1.0,right,center
32,50,48,48,1.0,left,center
37,55,43,43,1.0,left,center
110,56,47,47,1.0,right,center
36,53,46,46,1.0,left,center
111,56,46,46,1.0,right,center
37,51,45,45,1.0,left,center
108,53,48,48,1.0,right,center
35,52,45,45,1.0,left,center
107,53,48,48,1.0,right,center
35,51,47,47,1.0,left,center
109,55,46,46,1.0,right,center
33,50,48,48,1.0,left,center
107,53,48,48,1.0,right,center
33,50,48,48,1.0,left,center
107,54,47,47,1.0,right,right
35,50,47,47,1.0,left,center
107,52,49,49,1.0,right,center
35,50,46,46,1.0,left,center
